NAT INST INF & COMM TECH,62
FUJI ELECTRIC CO LTD,62
UNIV TEXAS,62
UNIV WUHAN,61
RAYTHEON SARCOS LLC,61
TELIA AB,61
UNIV CHONGQING,61
PIONEER CORP,61
NORTHERN TELECOM LTD,60
RICOH CO LTD,60
VICTOR COMPANY OF JAPAN,60
SONY COMP ENTERTAINMENT INC,60
UNIV SHANGHAI,60
NOKIA MOBILE PHONES LTD,59
UNIV BEIJING POSTS & TELECOMM,59
NORTEL NETWORKS LTD,58
UNIV BEIJING JIAOTONG,57
UNIV HUNAN,57
DEUTSCHE TELEKOM AG,57
CIT ALCATEL,56
JACOBSEN STEPHEN C,56
UNIV TONGJI,56
BRAIN CORP,56
NCR INT INC,56
DAINIPPON SCREEN MFG,56
US NAVY,56
UNIV NORTHEASTERN,55
BROOKS AUTOMATION INC,55
CATERPILLAR INC,55
YAHOO INC,55
CISCO TECH INC,54
YORK INT CORP,54
KT CORP,54
GEN PROBE INC,54
KUKA ROBOTER GMBH,54
BAYERISCHE MOTOREN WERKE AG,54
UNIV HANGZHOU DIANZI,54
TAKARA CO LTD,53
PHILIPS CORP INTELLECTUAL PTY,53
AXCELIS TECH INC,53
NEC LAB AMERICA INC,52
HUGHES AIRCRAFT CO,52
FORD GLOBAL TECH INC,51
PIONEER ELECTRONIC CORP,50
GEORGIA TECH RES INST,50
KENWOOD CORP,50
MITSUBISHI MOTORS CORP,49
UNIV CHONGQING POSTS & TELECOM,49
MEIDENSHA ELECTRIC MFG CO LTD,49
ELECTROLUX AB,49
SYMBOL TECHNOLOGIES INC,48
PHILIPS ELECTRONICS NV,48
DIGIMARC CORP,48
VOICE SIGNAL TECHNOLOGIES INC,48
ALSTOM TECHNOLOGY LTD,48
SHINKO ELECTRIC CO LTD,47
LINCOLN GLOBAL INC,47
UNIV FUDAN,46
BAIDU ONLINE NETWORK TECHNOLOGY BEIJING CO LTD,46
BROTHER IND LTD,46
DICTAPHONE CORP,46
VOCOLLECT INC,46
GEN MOTORS LLC,46
KDDI CORP,46
ISHIKAWAJIMA HARIMA HEAVY IND,46
HOFMAN HENK,46
SHENYANG INST AUTOMATION,45
ACCENTURE GLOBAL SERVICES LTD,45
AVAYA INC,45
VAN DER SLUIS PETER WILLEM,45
THOMSON CSF,45
OLYMPUS CORP,45
CARRIER CORP,45
DELTA ELECTRONICS INC,45
TOYODA MACHINE WORKS LTD,45
UNIV SHANGHAI DIANJI,44
UNIV TIANJIN TECHNOLOGY,44
NOTETRY LTD,44
COMPUTER ASS THINK INC,44
TOYO INK MFG CO,44
KUKA SCHWEISSANLAGEN GMBH,43
KONINKL PHILIPS NV,43
UNIV SHANDONG,43
UNIV FLORIDA,43
TOYOTA CENTRAL RES & DEV,43
FUJIFILM CORP,43
UNIV CARNEGIE MELLON,42
UNITED PARCEL SERVICE INC,42
ROBOTEX INC,42
UNIV LELAND STANFORD JUNIOR,42
COPELAND CORP,42
EBARA CORP,42
UNIV XI AN JIAOTONG,42
UNIV NANJING,42
COOPER THOMAS G,42
HARVARD COLLEGE,42
OLIVER CRISPIN ROBOTICS LTD,42
NAT RES DEV,42
JIANGSU ELECTRIC POWER CO,42
PHILLIPS MICHAEL S,42
UNIV HOHAI,42
EDSA MICRO CORP,41
DAIMLER BENZ AG,41
HITACHI HIGH TECH CORP,41
KOMATSU MFG CO LTD,41
DUERR SYSTEMS GMBH,41
NUANCE COMM AUSTRIA GMBH,41
UNIV SOUTHERN CALIFORNIA,41
MAKO SURGICAL CORP,41
UNIV NANJING INF SCI & TECH,41
FACEBOOK INC,40
ASAHI CHEMICAL IND,40
BASF CORP,40
SHELTON IV FREDERICK E,40
NIPPON STEEL CORP,40
NGUYEN JOHN N,40
ENTEGRIS INC,40
PAVILION TECH INC,40
SIEMENS CORP RES INC,40
TECHNION RES & DEV FOUNDATION,40
UNIV BEIJING,40
INTOUCH TECHNOLOGIES INC,40
ZTE CORP,39
UNIV CHINA MINING,39
LOQUENDO SPA,39
PROTEDYNE CORP,39
ROCKWELL INTERNATIONAL CORP,39
DYSON LTD,39
KYOCERA CORP,39
MODHA DHARMENDRA S,39
TOKYO ELECTRIC POWER CO,38
UNIV JILIN,38
SPECTRA LOGIC CORP,38
THALER STEPHEN L,38
BARBAGLI FEDERICO,38
MOLL FREDERIC H,38
SUMITOMO ELECTRIC INDUSTRIES,38
KUKA LAB GMBH,38
PROCTER & GAMBLE,38
TOSHIBA TEC KK,37
PRIMAL FUSION INC,37
AETHON INC,37
BEHAVIORAL RECOGNITION SYS INC,37
JOHNSON & SON INC S C,37
ACCENTURE GLOBAL SERVICES GMBH,37
PROGRESSIVE TOOL & IND CO,37
ADOBE SYSTEMS INC,37
PHILIPS CORP,37
INSIDESALES COM INC,36
CORINDUS INC,36
PHILIPS NV,36
SYMANTEC CORP,36
POINTGRAB LTD,36
MINOLTA CO LTD,36
HAUCK JOHN A,36
MOTOROLA LTD,36
DEUTSCH ZENTR LUFT & RAUMFAHRT,36
EXXONMOBIL UPSTREAM RES CO,36
DAIMLER AG,36
ACCURAY INC,35
TATA CONSULTANCY SERVICES LTD,35
THOMSON BRANDT GMBH,35
RETAILDNA LLC,35
JOHNSON & JOHNSON VISION CARE,35
INFINEON TECHNOLOGIES AG,35
FUJI MACHINE MFG,35
LARKIN DAVID Q,35
TAIWAN SEMICONDUCTOR MFG,34
UNIV YANSHAN,34
ALCATEL NV,34
COUNCIL SCIENT IND RES,34
AGENCY IND SCIENCE TECHN,34
NIPPON KOKAN KK,34
CHINA ELECTRIC POWER RES INST,34
KAWASAKI STEEL CO,34
3M INNOVATIVE PROPERTIES CO,34
BECKMAN COULTER INC,34
LG CHEMICAL LTD,34
FANUC ROBOTICS AMERICA INC,33
ABB AB,33
SHINETSU POLYMER CO,33
UNIV GUANGDONG TECHNOLOGY,33
GRAHAM ANDREW CRISPIN,33
PALO ALTO RES CT INC,33
UNIV SUN YAT SEN,32
COVIDIEN LP,32
PROCTOR MARK,32
UNIV ZHEJIANG SCIENCE & TECH,32
MEDTRONIC INC,32
SHELL INT RESEARCH,32
UNIV KUNMING SCIENCE & TECH,32
NIPPON ELECTRIC CO,32
WALLACE DANIEL T,32
KING S COLLEGE LONDON,32
KIRSCHENMAN MARK B,32
MINNESOTA MINING & MFG,32
ILLINOIS TOOL WORKS,32
SHANGHAI NENGGAN INTERNET OF THINGS CO LTD,32
TOKYO ELECTRON LTD,32
UNIV KING FAHD PET & MINERALS,32
FUJI FACOM CORP,32
WANG YULUN,31
ARCH DEV CORP,31
UNIV NORTHWESTERN POLYTECHNIC,31
TOKICO LTD,31
AISIN SEIKI,31
BUCKINGHAM ROBERT OLIVER,31
COMAU INC,31
GRUMMAN AEROSPACE CORP,31
TOKYO SHIBAURA ELECTRIC CO,31
FISHER ROSEMOUNT SYSTEMS INC,31
BEIJING BAIDU NETCOM SCI & TEC,31
POSTECH ACAD IND FOUND,31
MOLEX INC,30
CHINESE ACAD INST ACOUSTICS,30
NEURAMATIX SDN BHD,30
ZENTIAN LTD,30
HONDA RES INST EUROPE GMBH,30
GENMARK AUTOMATION INC,30
DENSO WAVE INC,30
NORTHROP GRUMMAN CORP,30
THERMO CRS LTD,30
SIEMENS MEDICAL SOLUTIONS,30
INVENTEC BESTA CO LTD,30
SCHLUMBERGER TECHNOLOGY CORP,30
BRITISH BROADCASTING CORP,30
ELF AQUITAINE,29
JUKI KK,29
UNIV NANJING SCIENCE & TECH,29
ROCKWELL AUTOMATION TECH INC,29
NAT SEMICONDUCTOR CORP,29
UNIV NEW YORK,29
DIMENSIONAL PHARM INC,29
VISIONS EAST INC,29
TOSHIBA KAWASAKI KK,29
BODENSEEWERK GERAETETECH,29
EDUCATIONAL TESTING SERVICE,29
ADVANCED MICRO DEVICES INC,29
NEUROMEDICAL SYSTEMS INC,29
XYRATEX TECH LTD,29
KOKUSAI DENSHIN DENWA CO LTD,29
WESTERN ELECTRIC CO,28
EXXON CORP,28
UNIV KOREA RES & BUS FOUND,28
UNIV NANYANG TECH,28
CARLSON CHRISTOPHER R,28
RENAULT,28
IBM UK,28
FUNAI ELECTRIC CO,28
HITACHI SHIPBUILDING ENG CO,28
PETRENKO LEV PETROVICH,28
ONE VOICE TECHNOLOGIES INC,28
CHILDRENS HOSP MEDICAL CENTER,28
UNIV GUILIN ELECTRONIC TECH,28
CATHETER ROBOTICS INC,28
UNIV PITTSBURGH,28
WEST CORP,28
OLIVIER MARC X,28
CHUNGHWA TELECOM CO LTD,28
SENSORY INC,28
SCANSOFT INC,27
SONY INT EUROPE GMBH,27
EXXON RESEARCH ENGINEERING CO,27
WISTRON CORP,27
SENSORIA CORP,27
HRL LAB LLC,27
FABWORX SOLUTIONS INC,27
UNIV CORNELL,27
NAT UNIV CHIN YI TECHNOLOGY,27
ALCATEL LUCENT,27
ALIBABA GROUP HOLDING LTD,27
KOREA INST SCI & TECH,27
CONS RIC MICROELETTRONICA,27
SALAMANCA HUGO,27
LAM RES CORP,27
ABB TECHNOLOGY AG,27
UNITED TECHNOLOGIES CORP,27
SUISSE ELECTRONIQUE MICROTECH,27
SCIENCE APPLIC INT CORP,27
TIRELLI EDSON,27
GROENSMA YPE,26
INDELIQ INC,26
GELVIN DAVID C,26
UNIV SOOCHOW,26
WESTERN ATLAS INT INC,26
POTTIE GREGORY J,26
ATR INTERPRETING TELECOMM RES,26
SWISSCOM AG,26
KAISER WILLIAM J,26
VISTEON GLOBAL TECH INC,26
TERADYNE INC,26
SK TELECOM CO LTD,26
VARDHAN SANDEEP,26
GIROD LEWIS D,26
FORD WERKE AG,26
QINETIQ LTD,26
YOUNGE ROBERT G,26
UNISYS CORP,26
TELECOM ITALIA SPA,26
FARRITOR SHANE,26
MERRILL WILLIAM M,26
RESEARCH IN MOTION LTD,26
SHU HAN,26
EMPIRE TECHNOLOGY DEV LLC,25
JAPAN SCIENCE & TECH CORP,25
SEAGATE TECHNOLOGY LLC,25
HONGFUJIN PREC IND SHENZHEN,25
NORTEL NETWORKS CORP,25
PHILIPS PATENTVERWALTUNG,25
JAPAN SCIENCE & TECH AGENCY,25
G OBRAZOVATEL NOE UCHREZHDENIE,25
AUTHENTIFY INC,25
TELSTRA CORP LTD,25
SIPOS ANTON I,25
ADIDAS INT MARKETING BV,25
LI ZONGCHENG,25
KOLL DETLEF,25
PRAXAIR TECHNOLOGY INC,25
POSCO,25
ZANAVY INFORMATICS KK,25
BATTELLE MEMORIAL INSTITUTE,25
NEATO ROBOTICS INC,25
UNIV NORTH CAROLINA,24
BAYER AG,24
TRIMBLE NAVIGATION LTD,24
THERMOGENESIS CORP,24
FIRST OPINION CORP,24
ACCENTURE PROPERTIES 2 B V,24
ANDROID IND LLC,24
UNIV MARYLAND,24
SUN MICROSYSTEMS INC,24
INT STANDARD ELECTRIC CORP,24
ST MICROELECTRONICS SA,24
UNIV EAST CHINA SCIENCE & TECH,24
COGNITIVE CONCEPTS INC,24
WESTERNGECO SEISMIC HOLDINGS,24
HITACHI MEDICAL CORP,24
HOFFMANN LA ROCHE,24
CERRA JOSEPH P,24
EUROCOPTER FRANCE,24
NIPPON SOKEN,24
TELEVERKET,24
DELPHI TECH INC,24
UNIV CHONGQING SCI & TECH,24
STAHLER GREGORY J,24
VERIZON PATENT & LICENSING INC,24
MACDONALD DETTWILER & ASSOCIATES INC,24
INTELLIGRATED HEADQUARTERS LLC,24
PANASONIC ELEC WORKS CO LTD,24
JORDAN CHARLES S,24
AMADA CO LTD,24
RENAULT SA,23
CINCINNATI MILACRON INC,23
UNIV JIANGSU SCIENCE & TECH,23
RED HAT INC,23
BAE SYSTEMS PLC,23
UNIV CHINA AGRICULTURAL,23
SHADOW ROBOT COMPANY LTD,23
UNIV NAT TAIWAN SCIENCE TECH,23
SANDIA CORP,23
LITTON SYSTEMS INC,23
EURATOM,23
DAINIPPON PRINTING CO LTD,23
UNIV SOUTH FLORIDA,23
BECTON DICKINSON CO,23
SCHENA BRUCE M,23
SCHLUMBERGER SERVICES PETROL,23
AT & T BELL LAB,23
NEXT IT CORP,23
ISIS INNOVATION,23
SIEMENS AUDIOLOGISCHE TECHNIK,23
MITSUI SHIPBUILDING ENG,23
SCHLUMBERGER CA LTD,23
MATTEL INC,23
YOZAN INC,23
HOWMET RES CORP,22
PAILLET GUY,22
GRENZEBACH MASCHB GMBH,22
KHODABANDEHLOO KOOROSH,22
MICRON TECHNOLOGY INC,22
COBB WESLEY KENNETH,22
PANASONIC IP MAN CO LTD,22
UNIV XIAMEN,22
PROTEUS CORP,22
PINTER MARCO,22
QIZHI SOFTWARE BEIJING CO LTD,22
AUDI AG,22
UNIV SICHUAN,22
YOKOGAWA ELECTRIC CORP,22
UNIV SHANGHAI SCIENCE & TECH,22
SAUDI ARABIAN OIL CO,22
DAIHATSU MOTOR CO LTD,21
OXFORD GLYCOSCIENCES UK LTD,21
EISENMANN FRANCE SARL,21
NAT AEROSPACE LAB,21
BRAHO KEITH,21
LEAR CORP,21
KOPIN CORP,21
RIKEN,21
UNIV SHANGHAI MARITIME,21
CHEP TECHNOLOGY PTY LTD,21
TOSHIBA MACHINE CO LTD,21
SOLOMON NEAL,21
KA TE SYSTEM AG,21
UNIV SHENYANG TECHNOLOGY,21
KOREA TELECOMMUNICATION,21
UNIV PENNSYLVANIA,21
CENTRE NAT RECH SCIENT,21
NEUROK LLC,21
NIPPON DENSO CO,21
SCHLUMBERGER HOLDINGS,21
BANGALORE SRINIVAS,21
FORD GLOBAL TECH LLC,21
APPLIED ROBOTICS INC,21
CAVOTEC MSL HOLDINGS LTD,21
YAHOO JAPAN CORP,21
WEST VIEW RES LLC,21
STEINER TURF EQUIPMENT INC,21
TOSHIBA RES EUROP LTD,21
INST FRANCAIS DU PETROLE,21
PHILIPS ELECTRONIQUE LAB,21
UNIV WUHAN TECH,21
MATSUSHITA REFRIGERATION,21
MURATA MACHINERY LTD,21
RENTSCHLER MARK,21
MARCHESINI GROUP SPA,21
NAT INST OF ADVANCED IND SCIEN,21
UNIV CENTRAL SOUTH,21
HITACHI AUTOMOTIVE SYSTEMS LTD,21
STROPE BRIAN,21
USTC UNIV SCIENCE TECH CN,21
UNIV SHANDONG SCIENCE & TECH,21
ZYMARK CORP,20
UNIV CHANGZHOU,20
LEHMAN AMY,20
ETHICON INC,20
TROMPETER MATTHEW E,20
BRITISH AEROSPACE,20
AXEON LTD,20
ROHM CO LTD,20
SONY ERICSSON MOBILE COMM AB,20
ROTH DANIEL L,20
AURILAB LLC,20
CONTOUR HARDENING INC,20
SCHENA BRUCE,20
SAMSUNG HEAVY IND,20
KUKA SYSTEMS GMBH,20
SHOHAM MOSHE,20
INTEGRATED SURGICAL SYS INC,20
DAKO DENMARK AS,20
THOMSON LICENSING,20
ASML NETHERLANDS BV,20
DTS INC,20
PHOENIX SOLUTIONS INC,20
MITEL KNOWLEDGE CORP,20
NCR CORP,20
ZAHNRADFABRIK FRIEDRICHSHAFEN,20
LLOYD MATTHEW I,20
KOEKOEK MENNO,20
HITACHI CABLE,19
SEIKO INSTR INC,19
SHIBUYA KOGYO CO LTD,19
YAZAKI CORP,19
SAMSUNG KWANGJU ELECTRONICS CO,19
DE RUIJTER COR,19
UNIV TIANJIN POLYTECHNIC,19
PLATINUM CONTROLS LTD,19
GLORY KOGYO KK,19
UNIV EAST CHINA NORMAL,19
BREAS MEDICAL AB,19
EBAY INC,19
HYUNDAI MOBIS CO LTD,19
DAEWOO ELECTRONICS CO LTD,19
SIMMONDS PRECISION PRODUCTS,19
F ROBOTICS ACQUISITIONS LTD,19
GOLD STAR ELECTRONICS,19
NEUROSCIENCES RES FOUND,19
VOON GERARD G V,19
AVAYA TECHNOLOGY CORP,19
ASML HOLDING NV,19
UNIV LAVAL,19
UNIV NEW YORK STATE RES FOUND,19
BLUMENKRANZ STEPHEN J,19
YU DONG,19
RCA CORP,19
VIA TECH INC,19
PEUGEOT,19
CHEN DINGDING,19
BIO MERIEUX INC,19
NOWLIN WILLIAM C,19
KONINKLIJKE PHILIPS ELECTRONICS N.V.,19
KOREA IND TECH INST,19
CHERY AUTOMOBILE CO LTD,19
ERLICH GIORA,19
RUSANOV YURII IVANOVYCH,18
SECR DEFENCE,18
UNIV JIAOTONG SOUTHWEST,18
DATA IO CORP,18
FRONIUS INT GMBH,18
SCIENT PREDICTION INC,18
EMOTIENT,18
MITRE CORP,18
ONTARIO HYDRO,18
INHA IND PARTNERSHIP INST,18
GEC ELECTRICAL PROJECTS,18
SOUTHARD JONATHAN,18
ORAMETRIX INC,18
BEIJING QIHOO TECHNOLOGY CO,18
FLUOROWARE INC,18
ABBOTT LAB,18
ECOLE POLYTECH,18
SYMBIOSIS CORP,18
ANHUI USTC IFLYTEK CO LTD,18
SCHLUMBERGER TECHNOLOGY BV,18
BONUTTI SKELETAL INNOVATIONS LLC,18
SAMSUNG TECHWIN CO LTD,18
WENDEROW TAL,18
INST COMPUTING TECH CN ACADEMY,18
ROSEMOUNT AEROSPACE INC,18
RUSANOV JURIJ IVANOVICH,18
ABB AG,18
NAT INST OF ADV IND & TECHNOL,18
UNIV CHANGAN,18
UNIV JILIANG CHINA,18
DAIHEN CORP,18
QNX SOFTWARE SYSTEMS LTD,18
UNIV FUZHOU,18
SCRIPTPRO LLC,18
HEARTFLOW INC,18
UNIV SINGAPORE,18
OPTON KK,18
ABB INC,18
ZHANG HUI,18
EVOLUTION ROBOTICS INC,18
RESMED LTD,17
HAZELETT STRIP CASTING CORP,17
INTOUCH HEALTH INC,17
NIELSEN A C CO,17
DENG LI,17
CHUNG SHAN INST OF SCIENCE,17
ALLEN BRADLEY CO,17
HIWIN TECH CORP,17
UNIV ILLINOIS,17
GUTHART GARY S,17
DONGFANG ELECTRIC CORP,17
GUNNAR OPTIKS LLC,17
US AIR FORCE,17
ASML US INC,17
RE2 INC,17
SEJNOHA VLADIMIR,17
ORDINATE CORP,17
SEEGRID CORP,17
TELSTRA NEW WAVE PTY LTD,17
DEVENGENZO ROMAN L,17
TOSHIBA SOLUTIONS CORP,17
NEC CASIO MOBILE COMM LTD,17
SUMITOMO METAL IND,17
NANJING INST TECHNOLOGY,17
INDRANET TECHNOLOGIES LTD,17
DOMAIN DYNAMICS LTD,17
ALTEK CORP,17
GILDENBERG PHILIP L,17
SAITWAL KISHOR ADINATH,17
NAGOYA INST TECHNOLOGY,17
HITACHI ENG CO LTD,17
UNIV CHINA PETROLEUM,17
UNIV HEFEI TECHNOLOGY,17
STORZ ENDOSKOP PROD GMBH,17
ROYAL APPLIANCE MFG,17
STRYKER CORP,17
WESTERNGECO LLC,17
NORRIS WILLIAM ROBERT,17
ASEA AB,17
NIEMEYER GUNTER D,17
ABB FLEXIBLE AUTOMATION INC,17
SINGAPORE HEALTH SERV PTE LTD,17
ZONG JING INVESTMENT INC,17
ARGOS THERAPEUTICS INC,17
BRITISH NUCLEAR FUELS PLC,17
UNIV EMORY,17
CYBER ROBOTICS LTD,16
MMODAL IP LLC,16
SIEMENS INDUSTRY SOFTWARE LTD,16
JOHNSON CONTROLS TECH CO,16
NAT UNIV DEFENSE TECHNOLOGY,16
AUTOMOTIVE TECH INT,16
NEWBERG FREDRIC,16
DEVINE CLIFFORD WILLIAM,16
CONTINENTAL PET TECHNOLOGIES,16
RENESAS ELECTRONICS CORP,16
KURZWEIL APPLIED INTELLIGENCE,16
MEDICAL RES COUNCIL,16
UNIV JINAN,16
HEFEI INST PHYSICAL SCI CAS,16
SUZUKI MOTOR CO,16
SOMALOGIC INC,16
ROM RAMI,16
TANNER NEAL A,16
IMAGE SEARCHER INC,16
ELECTRIC POWER RES INST,16
HANAZAWA KEN,16
GEN CYBERNATION GROUP INC,16
ENERGY CONVERSION DEVICES INC,16
FORD FRANCE,16
WEYERHAEUSER NR CO,16
KB MEDICAL SA,16
INTELLISIST INC,16
PRAD RES & DEV LTD,16
WILLETT DANIEL,16
SIEMENS CORP,16
KINGSTON TECHNOLOGY CORP,16
SIEMENS HEALTHCARE DIAGNOSTICS,16
ADEPT TECHNOLOGY INC,16
INVENTIO AG,16
HALLMARK CARDS,16
INST INFORMATION INDUSTRY,16
EL-JAROUDI AMRO,16
VAN DER MEULEN PETER,16
FOSS ELECTRIC AS,16
UNIV SUNGKYUNKWAN FOUND,16
TITAN MED INC,16
WAL MART STORES INC,16
CHEMESSEN INC,16
SHANDONG LUNENG INTELLIGENCE TECHNOLOGY CO LTD,16
INAGO CORP,16
ANDRUSHCHENKO OLEKSANDR,16
SEMITOOL INC,16
UNIV MICHIGAN,16
NAJARIAN KAYVAN,16
UNIV BEIJING SCIENCE & TECH,16
SMITH FRASER M,16
INTERACTIONS LLC,16
UNIV VIRGINIA COMMONWEALTH,16
JAEGENSTEDT PATRIK,15
NEOWIZ GAMES CORP,15
TOYOTA INFOTECH CT CO LTD,15
UNIV NAT CHIAO TUNG,15
SEL ALCATEL AG,15
ELECTRONIC SCRIPTING PRODUCTS,15
HYUNDAI ELECTRONICS IND,15
ORTHOCARE INNOVATIONS LLC,15
US HEALTH,15
IRM LLC,15
BABCOCK HITACHI KK,15
UNIV UTAH RES FOUND,15
QUANTA ASSOCIATES LP,15
ROGERS THEODORE W,15
UNIV CHICAGO,15
GILLICK LAURENCE S,15
CROSS CHARLES W,15
SENSORMATIC ELECTRONICS CORP,15
FUJITSU GENERAL LTD,15
UNIV NAT CHENG KUNG,15
FIBOX OY AB,15
ESEC TRADING SA,15
TREGA BIOSCIENCES INC,15
FANUC ROBOTICS NORTH AMERICA,15
VIDEOMINING CORP,15
TEGIC COMMUNICATIONS INC,15
RAHIM MAZIN G,15
US ADM NAT AERONAUTICS & SPACE ADMINISTRATION,15
DAEWOO SHIPBUILDING & MARINE,15
RIKAGAKU KENKYUSHO,15
AGENCY DEFENSE DEV,15
MOTOROLA MOBILITY LLC,15
ATR JIDO HONYAKU DENWA,15
UNIV LONDON,15
O'CONNELL DANIEL NEIL,15
INST OF SOFTWARE CAS,15
CADENCE DESIGN SYSTEMS INC,15
SUZHOU FUFENG TECHNOLOGY CO LTD,15
ATI IND AUTOMATION,15
BIOSENSE WEBSTER INC,15
